4913,0.596800370145,0.343262556895,0.594496363124,0.355670588657,0.581782504961,0.434955120497,0.552690134759,0.528115253099,0.317800816509,0.156807069585,0.371911962019,0.356612869103,0.393889610218,0.446121439461,0.403434455012,0.468546594698,0.717350159356,0.620199996182,0.639725049098,0.661680786645,0.489136462989,0.62542951397,0.467660926924,0.598438409801,0.416575408472,0.104931945269,0.189189189189,0.129032258065,0.111111111111,0.0862956049928,0.0,0.0
3335,0.546132803672,0.543324968193,0.536329459856,0.514827457823,0.517755925703,0.509793324596,0.472185989411,0.543586594449,0.255413809652,0.154135391348,0.308758884595,0.345717351226,0.332653223456,0.460695692878,0.344352505409,0.501503214796,0.715414513562,0.708597253803,0.655159792894,0.772830327936,0.516442110071,0.734190169633,0.482593273374,0.703031942451,0.498182136756,0.097757879785,0.135135135135,0.0967741935484,0.0555555555556,0.099466867541,1.0,0.0
3494,0.221739136249,0.577317589471,0.294408967109,0.532308202987,0.427930519321,0.559514319556,0.537001215538,0.606426217341,0.324185956308,0.160874505845,0.386643582715,0.359234744764,0.413610588516,0.434324137975,0.426256504842,0.450111128751,0.517295321788,0.65314781698,0.482985181218,0.681275198017,0.396698528692,0.631895807486,0.433572882023,0.596792458886,0.472819659205,0.0836614704137,0.135135135135,0.129032258065,0.0555555555556,0.144046525397,1.0,0.0
3518,0.601083956964,0.897354951796,0.62148739694,0.884950948948,0.68671260062,0.873251996271,0.766891332528,0.866540904954,0.818895411903,0.188923602691,0.915238339279,0.381841810983,0.874698587668,0.408755938186,0.840240584131,0.378338823623,0.776338363262,0.398384974921,0.72109444742,0.278928649599,0.634211985776,0.245370396839,0.644746629618,0.23253756115,0.394060186605,0.0993940701584,0.0810810810811,0.129032258065,0.166666666667,0.0612727078153,0.0,0.25
3448,0.3987212535,0.480791213097,0.371895476216,0.559352445375,0.394902669075,0.664842662775,0.449195766213,0.770019526936,0.458737369421,0.315098718158,0.486313681402,0.631101338894,0.486664988473,0.730800129043,0.480377800185,0.72464875377,0.782409174205,0.619190832796,0.660283877879,0.71005799139,0.486591850716,0.70050369625,0.459355616075,0.688676866366,0.352928292961,0.104338601507,0.0,0.0645161290323,0.0555555555556,0.0201481263229,0.0,0.0
4184,0.528949424702,0.095685217348,0.527501999935,0.215811170272,0.513296318594,0.346781421282,0.497950546588,0.466327080591,0.2923539389,0.10022247537,0.352849736523,0.311179617372,0.380024642942,0.446241626446,0.393371268742,0.488966502619,0.869945575004,0.6776859429,0.751499732191,0.731930822689,0.572431735882,0.696084204749,0.527156706646,0.668017660732,0.509045512287,0.0116511138681,0.0,0.0645161290323,0.0,0.106476391933,1.0,0.0
10143,0.183418641047,0.364751805304,0.247034778065,0.46815382338,0.368198541708,0.59476938736,0.430122724905,0.719010929783,0.205943357154,0.0964088132955,0.246021847807,0.383239640947,0.263712604997,0.549305129454,0.272238070868,0.598582116209,0.755950477723,0.655966201209,0.558391358686,0.752212495154,0.3416794441,0.742120098109,0.312638703609,0.729793545488,0.479258837444,0.0919862631929,0.0810810810811,0.161290322581,0.0555555555556,0.160008533455,1.0,0.0
2333,0.185165952215,0.300980803248,0.186560435038,0.426719478224,0.241309340647,0.578538004585,0.31569255372,0.721489348543,0.239645719244,0.165668018249,0.283399316748,0.493728654759,0.301630938817,0.654241019186,0.309855943411,0.693051476425,0.73396817702,0.727080399411,0.615515086592,0.833764988081,0.42061135941,0.823431880942,0.385087325641,0.809541930485,0.608042402208,0.0906916949853,0.0810810810811,0.0645161290323,0.0555555555556,0.21746411849,1.0,0.25
5284353,0.570501554082,0.428252555464,0.546243589803,0.464910667426,0.481860548086,0.554465656934,0.426314577974,0.68662360727,0.206904826081,0.21540070944,0.250730671367,0.534530178016,0.270462916346,0.686836994819,0.280173090857,0.721721701857,0.542333226752,0.773774661998,0.495706123906,0.88230653787,0.401282093107,0.866174595642,0.388572974236,0.848338689933,0.546848306978,0.212542927522,0.162162162162,0.290322580645,0.111111111111,0.377651937886,0.0,0.25
6713974,0.663666224341,0.636316956491,0.602116925695,0.591564205965,0.54117332263,0.62580447579,0.508704624294,0.693541974076,0.295210405559,0.993317279766,0.348396210626,0.984737207967,0.369750125864,0.759246490856,0.378595714278,0.624345134148,0.638353119553,0.466320763037,0.472281735404,0.567324320751,0.300321338858,0.57636915618,0.309448136377,0.577109820229,0.453151693022,0.110919323229,0.108108108108,0.129032258065,0.111111111111,0.128627239511,1.0,0.0
